84-2-6085706-5-10-1000000017;MenuItem with ID 1000000017 in Form 6085706;&Reject;
84-2-6085706-5-10-107;MenuItem with ID 107 in Form 6085706;Location;
84-2-6085706-5-10-109;MenuItem with ID 109 in Form 6085706;Item Availability by;
84-2-6085706-5-10-110;MenuItem with ID 110 in Form 6085706;Period;
84-2-6085706-5-10-111;MenuItem with ID 111 in Form 6085706;Variant;
84-2-6085706-5-10-112;MenuItem with ID 112 in Form 6085706;Move Negative Lines;
84-2-6085706-5-10-113;MenuItem with ID 113 in Form 6085706;Dimensions;
84-2-6085706-5-10-114;MenuItem with ID 114 in Form 6085706;Dimensions;
84-2-6085706-5-10-1160040000;MenuItem with ID 1160040000 in Form 6085706;Ge&t Order Lines;
84-2-6085706-5-10-1160040041;MenuItem with ID 1160040041 in Form 6085706;Get Std. Amount Di&stribution Codes;
84-2-6085706-5-10-1160041102;MenuItem with ID 1160041102 in Form 6085706;Incoming E-Mail;
84-2-6085706-5-10-1160041103;MenuItem with ID 1160041103 in Form 6085706;Document Card;
84-2-6085706-5-10-120;MenuItem with ID 120 in Form 6085706;Re&lease;
84-2-6085706-5-10-121;MenuItem with ID 121 in Form 6085706;Re&open;
84-2-6085706-5-10-132;MenuItem with ID 132 in Form 6085706;Get St&d. Vend. Purchase Codes;
84-2-6085706-5-10-141;MenuItem with ID 141 in Form 6085706;Godkendelser;
84-2-6085706-5-10-142;MenuItem with ID 142 in Form 6085706;Send A&pproval Request;
84-2-6085706-5-10-143;MenuItem with ID 143 in Form 6085706;Cancel Approval Re&quest;
84-2-6085706-5-10-161024016;MenuItem with ID 161024016 in Form 6085706;&Force Approval;
84-2-6085706-5-10-161024017;MenuItem with ID 161024017 in Form 6085706;&Change Imported Amounts;
84-2-6085706-5-10-161024026;MenuItem with ID 161024026 in Form 6085706;&Archived Versions;
84-2-6085706-5-10-161024027;MenuItem with ID 161024027 in Form 6085706;Allocations;
84-2-6085706-5-10-161024029;MenuItem with ID 161024029 in Form 6085706;Payment &Information;
84-2-6085706-5-10-161024031;MenuItem with ID 161024031 in Form 6085706;Comments;
84-2-6085706-5-10-161024032;MenuItem with ID 161024032 in Form 6085706;&PDF File;
84-2-6085706-5-10-161024034;MenuItem with ID 161024034 in Form 6085706;&On Hold;
84-2-6085706-5-10-25;MenuItem with ID 25 in Form 6085706;Insert &Ext. Texts;
84-2-6085706-5-10-56;MenuItem with ID 56 in Form 6085706;List;
84-2-6085706-5-10-57;MenuItem with ID 57 in Form 6085706;Statistics;
84-2-6085706-5-10-58;MenuItem with ID 58 in Form 6085706;Card;
84-2-6085706-5-10-5800;MenuItem with ID 5800 in Form 6085706;Item Charge &Assignment;
84-2-6085706-5-10-59;MenuItem with ID 59 in Form 6085706;Co&mments;
84-2-6085706-5-10-61;MenuItem with ID 61 in Form 6085706;Calculate &Invoice Discount;
84-2-6085706-5-10-62;MenuItem with ID 62 in Form 6085706;Copy Document;
84-2-6085706-5-10-63;MenuItem with ID 63 in Form 6085706;E&xplode BOM;
84-2-6085706-5-10-64;MenuItem with ID 64 in Form 6085706;&Get Receipt Lines;
84-2-6085706-5-10-6500;MenuItem with ID 6500 in Form 6085706;Item &Tracking Lines;
84-2-6085706-5-10-67;MenuItem with ID 67 in Form 6085706;Test Report;
84-2-6085706-5-10-68;MenuItem with ID 68 in Form 6085706;P&ost;
84-2-6085706-5-10-69;MenuItem with ID 69 in Form 6085706;Post and &Print;
84-2-6085706-5-10-70;MenuItem with ID 70 in Form 6085706;Post &Batch;
84-2-6085706-7-10-1000000009;TextConst with ID 1000000009 in Form 6085706;Page %1;
84-2-6085706-7-10-1000000010;TextConst with ID 1000000010 in Form 6085706;(%1 pages in total);
84-2-6085707-0-10-6085707;Object with ID 6085707 in Form 6085707;Purchase Credit Memo;
84-2-6085707-2-30-1;FormControl with ID 1 in Form 6085707;General,Invoicing,Shipping,Foreign Trade,Application,E-Commerce;
84-2-6085707-2-10-1000000000;FormControl with ID 1000000000 in Form 6085707;Current Page;
84-2-6085707-2-40-1000000001;FormControl with ID 1000000001 in Form 6085707;Move to previous Page;
84-2-6085707-2-40-1000000002;FormControl with ID 1000000002 in Form 6085707;Move to next page;
84-2-6085707-2-10-1000000003;FormControl with ID 1000000003 in Form 6085707;Original document;
84-2-6085707-2-10-1000000004;FormControl with ID 1000000004 in Form 6085707;Total No. of pages;
84-2-6085707-2-10-1000000005;FormControl with ID 1000000005 in Form 6085707;Zoom;
84-2-6085707-2-10-1000000007;FormControl with ID 1000000007 in Form 6085707;Zoom;
84-2-6085707-2-10-1000000011;FormControl with ID 1000000011 in Form 6085707;Approval Entries;
84-2-6085707-2-40-1160040001;FormControl with ID 1160040001 in Form 6085707;Move to next page;
84-2-6085707-2-10-161024012;FormControl with ID 161024012 in Form 6085707;Approval Comments;
84-2-6085707-2-10-161024016;FormControl with ID 161024016 in Form 6085707;Assigned;
84-2-6085707-2-10-161024018;FormControl with ID 161024018 in Form 6085707;Imported;
84-2-6085707-2-10-161024019;FormControl with ID 161024019 in Form 6085707;Amount Excl. VAT;
84-2-6085707-2-10-161024021;FormControl with ID 161024021 in Form 6085707;Amount Incl. VAT;
84-2-6085707-2-10-161024029;FormControl with ID 161024029 in Form 6085707;Approval by;
84-2-6085707-2-10-161024033;FormControl with ID 161024033 in Form 6085707;Approval Flow Code;
84-2-6085707-2-10-161024035;FormControl with ID 161024035 in Form 6085707;No. of Documents;
84-2-6085707-2-40-70;FormControl with ID 70 in Form 6085707;Comment;
84-2-6085707-2-10-71;FormControl with ID 71 in Form 6085707;Buy-from Post Code/City;
84-2-6085707-2-10-82;FormControl with ID 82 in Form 6085707;Pay-to Post Code/City;
84-2-6085707-2-10-84;FormControl with ID 84 in Form 6085707;Ship-to Post Code/City;
84-2-6085707-4-10-1000000013;MenuButton with ID 1000000013 in Form 6085707;&Approval;
84-2-6085707-5-10-100;MenuItem with ID 100 in Form 6085707;Item Availability by;
84-2-6085707-5-10-1000000014;MenuItem with ID 1000000014 in Form 6085707;&Approve;
84-2-6085707-5-10-1000000015;MenuItem with ID 1000000015 in Form 6085707;&Reject;
84-2-6085707-5-10-1000000016;MenuItem with ID 1000000016 in Form 6085707;&Forward;
84-2-6085707-5-10-102;MenuItem with ID 102 in Form 6085707;Period;
84-2-6085707-5-10-103;MenuItem with ID 103 in Form 6085707;Variant;
84-2-6085707-5-10-104;MenuItem with ID 104 in Form 6085707;Get Return &Shipment Lines;
84-2-6085707-5-10-105;MenuItem with ID 105 in Form 6085707;Dimensions;
84-2-6085707-5-10-106;MenuItem with ID 106 in Form 6085707;Dimensions;
84-2-6085707-5-10-112;MenuItem with ID 112 in Form 6085707;Re&lease;
84-2-6085707-5-10-113;MenuItem with ID 113 in Form 6085707;Re&open;
84-2-6085707-5-10-114;MenuItem with ID 114 in Form 6085707;Move Negative Lines;
84-2-6085707-5-10-1160040000;MenuItem with ID 1160040000 in Form 6085707;Ge&t Return Order Lines;
84-2-6085707-5-10-1160040003;MenuItem with ID 1160040003 in Form 6085707;Get Std. Amount Di&stribution Codes;
84-2-6085707-5-10-1160040004;MenuItem with ID 1160040004 in Form 6085707;Document Card;
84-2-6085707-5-10-1160040005;MenuItem with ID 1160040005 in Form 6085707;Incoming E-Mail;
84-2-6085707-5-10-127;MenuItem with ID 127 in Form 6085707;Get St&d. Vend. Purchase Codes;
84-2-6085707-5-10-143;MenuItem with ID 143 in Form 6085707;Get Posted Doc&ument Lines to Reverse;
84-2-6085707-5-10-145;MenuItem with ID 145 in Form 6085707;Approvals;
84-2-6085707-5-10-146;MenuItem with ID 146 in Form 6085707;Send A&pproval Request;
84-2-6085707-5-10-161024014;MenuItem with ID 161024014 in Form 6085707;&Force Approval;
84-2-6085707-5-10-161024015;MenuItem with ID 161024015 in Form 6085707;&Change Imported Amounts;
84-2-6085707-5-10-161024024;MenuItem with ID 161024024 in Form 6085707;&Archived Versions;
84-2-6085707-5-10-161024025;MenuItem with ID 161024025 in Form 6085707;Allocations;
84-2-6085707-5-10-161024027;MenuItem with ID 161024027 in Form 6085707;Comments;
84-2-6085707-5-10-161024031;MenuItem with ID 161024031 in Form 6085707;&PDF File;
84-2-6085707-5-10-161024032;MenuItem with ID 161024032 in Form 6085707;&On Hold;
84-2-6085707-5-10-161024040;MenuItem with ID 161024040 in Form 6085707;Cancel Approval Re&quest;
84-2-6085707-5-10-29;MenuItem with ID 29 in Form 6085707;Insert &Ext. Texts;
84-2-6085707-5-10-48;MenuItem with ID 48 in Form 6085707;List;
84-2-6085707-5-10-49;MenuItem with ID 49 in Form 6085707;Statistics;
84-2-6085707-5-10-50;MenuItem with ID 50 in Form 6085707;Card;
84-2-6085707-5-10-51;MenuItem with ID 51 in Form 6085707;Co&mments;
84-2-6085707-5-10-53;MenuItem with ID 53 in Form 6085707;Calculate &Invoice Discount;
84-2-6085707-5-10-54;MenuItem with ID 54 in Form 6085707;Copy Document;
84-2-6085707-5-10-55;MenuItem with ID 55 in Form 6085707;E&xplode BOM;
84-2-6085707-5-10-58;MenuItem with ID 58 in Form 6085707;Test Report;
84-2-6085707-5-10-5800;MenuItem with ID 5800 in Form 6085707;Item Charge &Assignment;
84-2-6085707-5-10-59;MenuItem with ID 59 in Form 6085707;P&ost;
84-2-6085707-5-10-60;MenuItem with ID 60 in Form 6085707;Post and &Print;
84-2-6085707-5-10-61;MenuItem with ID 61 in Form 6085707;Post &Batch;
84-2-6085707-5-10-6500;MenuItem with ID 6500 in Form 6085707;Item &Tracking Lines;
84-2-6085707-5-10-93;MenuItem with ID 93 in Form 6085707;Apply Entries;
84-2-6085707-5-10-98;MenuItem with ID 98 in Form 6085707;Location;
84-2-6085707-7-10-1000000010;TextConst with ID 1000000010 in Form 6085707;Page %1;
84-2-6085707-7-10-1000000011;TextConst with ID 1000000011 in Form 6085707;(%1 pages in total);
84-2-6085722-0-10-6085722;Object with ID 6085722 in Form 6085722;Purchase Overview;
84-2-6085722-2-10-161024016;FormControl with ID 161024016 in Form 6085722;Approval by;
84-2-6085722-2-10-161024020;FormControl with ID 161024020 in Form 6085722;Amount Excl. VAT (Imported);
84-2-6085722-2-10-161024024;FormControl with ID 161024024 in Form 6085722;Amount Incl. VAT (Imported);
84-2-6085722-2-10-161024026;FormControl with ID 161024026 in Form 6085722;Amount Excl. VAT (Assigned);
84-2-6085722-2-10-161024028;FormControl with ID 161024028 in Form 6085722;Amount Incl. VAT (Assigned);
84-2-6085722-2-10-161024036;FormControl with ID 161024036 in Form 6085722;Comments;
84-2-6085722-2-10-161024043;FormControl with ID 161024043 in Form 6085722;Status Filter;
84-2-6085722-2-20-161024043;FormControl with ID 161024043 in Form 6085722;All,Open,Pending Approval,Approved;
84-2-6085722-2-30-161024045;FormControl with ID 161024045 in Form 6085722;Approval Comments,Approval Entries;
84-2-6085722-2-10-161024048;FormControl with ID 161024048 in Form 6085722;Amount Incl. VAT (Allocated);
84-2-6085722-2-10-161024050;FormControl with ID 161024050 in Form 6085722;Amount Excl. VAT (Allocated);
84-2-6085722-4-10-161024032;MenuButton with ID 161024032 in Form 6085722;F&unctions;
84-2-6085722-4-10-161024034;MenuButton with ID 161024034 in Form 6085722;P&osting;
84-2-6085722-4-10-161024052;MenuButton with ID 161024052 in Form 6085722;&Approval;
84-2-6085722-5-10-1160040003;MenuItem with ID 1160040003 in Form 6085722;Document Card;
84-2-6085722-5-10-1160040004;MenuItem with ID 1160040004 in Form 6085722;&PDF File;
84-2-6085722-5-10-1160040005;MenuItem with ID 1160040005 in Form 6085722;Incoming E-Mail;
84-2-6085722-5-10-161024033;MenuItem with ID 161024033 in Form 6085722;Send Status E-mail to Approvers;
84-2-6085722-5-10-161024035;MenuItem with ID 161024035 in Form 6085722;Test Report;
84-2-6085722-5-10-161024038;MenuItem with ID 161024038 in Form 6085722;P&ost;
84-2-6085722-5-10-161024039;MenuItem with ID 161024039 in Form 6085722;Post and &Print;
84-2-6085722-5-10-161024040;MenuItem with ID 161024040 in Form 6085722;Post &Batch;
84-2-6085722-5-10-161024054;MenuItem with ID 161024054 in Form 6085722;&Approve;
84-2-6085722-5-10-161024055;MenuItem with ID 161024055 in Form 6085722;&Reject;
84-2-6085722-5-10-161024056;MenuItem with ID 161024056 in Form 6085722;&Forward;
84-2-6085722-5-10-161024060;MenuItem with ID 161024060 in Form 6085722;&On Hold;
84-2-6085722-5-10-161024075;MenuItem with ID 161024075 in Form 6085722;Send A&pproval Request;
84-2-6085722-5-10-161024076;MenuItem with ID 161024076 in Form 6085722;Cancel Approval Re&quest;
84-2-6085722-5-10-161024077;MenuItem with ID 161024077 in Form 6085722;&Force Approval;
84-2-6085722-5-10-161024078;MenuItem with ID 161024078 in Form 6085722;&Change Imported Amounts;
84-2-6085722-5-10-161024080;MenuItem with ID 161024080 in Form 6085722;Re&lease;
84-2-6085722-5-10-161024081;MenuItem with ID 161024081 in Form 6085722;Re&open;
84-2-6085722-5-10-25;MenuItem with ID 25 in Form 6085722;Card;
84-2-6085728-0-10-6085728;Object with ID 6085728 in Form 6085728;Purchase Invoice Archive;
84-2-6085728-2-30-1;FormControl with ID 1 in Form 6085728;General,Invoicing,Shipping,Foreign Trade,Version;
84-2-6085728-2-10-13;FormControl with ID 13 in Form 6085728;Buy-from Post Code/City;
84-2-6085728-2-10-45;FormControl with ID 45 in Form 6085728;Post Code/City;
84-2-6085728-5-10-118;MenuItem with ID 118 in Form 6085728;List;
84-2-6085728-5-10-119;MenuItem with ID 119 in Form 6085728;Card;
84-2-6085728-5-10-120;MenuItem with ID 120 in Form 6085728;Dimensions;
84-2-6085728-5-10-121;MenuItem with ID 121 in Form 6085728;Dimensions;
84-2-6085729-0-10-6085729;Object with ID 6085729 in Form 6085729;Purchase Invoice Archive Subform;
84-2-6085734-0-10-6085734;Object with ID 6085734 in Form 6085734;Purchase Credit Memo Archive;
84-2-6085734-2-30-1;FormControl with ID 1 in Form 6085734;General,Invoicing,Shipping,Foreign Trade,Version;
84-2-6085734-2-10-71;FormControl with ID 71 in Form 6085734;Ship-to Post Code/City;
84-2-6085734-5-10-118;MenuItem with ID 118 in Form 6085734;List;
84-2-6085734-5-10-119;MenuItem with ID 119 in Form 6085734;Card;
84-2-6085734-5-10-120;MenuItem with ID 120 in Form 6085734;Dimensions;
84-2-6085734-5-10-121;MenuItem with ID 121 in Form 6085734;Dimensions;
84-2-6085735-0-10-6085735;Object with ID 6085735 in Form 6085735;Purch Credit Memo Arc Subform;
84-5-6085607-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085607;Lookup for Table No. %1 is not supported.\\You can create your own Codeunit to support lookup for custom Tables and refer to it in field %2 in the %3.;
99-2-6085706-0-10-6085706;Object with ID 6085706 in Form 6085706;Purchase Invoice;
99-2-6085706-2-30-1;FormControl with ID 1 in Form 6085706;General,Invoicing,Shipping,Foreign Trade,E-Commerce;
99-2-6085706-2-10-1000000000;FormControl with ID 1000000000 in Form 6085706;Original document;
99-2-6085706-2-10-1000000001;FormControl with ID 1000000001 in Form 6085706;Approval Entries;
99-2-6085706-2-10-1000000006;FormControl with ID 1000000006 in Form 6085706;Total No. of pages;
99-2-6085706-2-40-1000000007;FormControl with ID 1000000007 in Form 6085706;Move to next page;
99-2-6085706-2-10-1000000008;FormControl with ID 1000000008 in Form 6085706;Current Page;
99-2-6085706-2-40-1000000009;FormControl with ID 1000000009 in Form 6085706;Move to previous page;
99-2-6085706-2-10-1000000010;FormControl with ID 1000000010 in Form 6085706;Zoom;
99-2-6085706-2-10-1000000011;FormControl with ID 1000000011 in Form 6085706;Zoom;
99-2-6085706-2-10-1160040001;FormControl with ID 1160040001 in Form 6085706;Imported;
99-2-6085706-2-10-1160040002;FormControl with ID 1160040002 in Form 6085706;Amount Excl. VAT;
99-2-6085706-2-10-1160040004;FormControl with ID 1160040004 in Form 6085706;Amount Incl. VAT;
99-2-6085706-2-10-1160040006;FormControl with ID 1160040006 in Form 6085706;Assigned;
99-2-6085706-2-10-1160040009;FormControl with ID 1160040009 in Form 6085706;Approval by;
99-2-6085706-2-40-1160040012;FormControl with ID 1160040012 in Form 6085706;Move to next page;
99-2-6085706-2-10-161024012;FormControl with ID 161024012 in Form 6085706;Approval Comments;
99-2-6085706-2-10-161024035;FormControl with ID 161024035 in Form 6085706;Approval Flow Code;
99-2-6085706-2-10-161024037;FormControl with ID 161024037 in Form 6085706;No. of Documents;
99-2-6085706-2-40-79;FormControl with ID 79 in Form 6085706;Comment;
99-2-6085706-2-10-80;FormControl with ID 80 in Form 6085706;Buy-from Post Code/City;
99-2-6085706-2-10-93;FormControl with ID 93 in Form 6085706;Pay-to Post Code/City;
99-2-6085706-2-10-95;FormControl with ID 95 in Form 6085706;Ship-to Post Code/City;
99-2-6085706-4-10-1000000014;MenuButton with ID 1000000014 in Form 6085706;&Approval;
99-2-6085706-5-10-1000000013;MenuItem with ID 1000000013 in Form 6085706;&Forward;
99-2-6085706-5-10-1000000016;MenuItem with ID 1000000016 in Form 6085706;&Approve;
99-2-6085706-5-10-1000000017;MenuItem with ID 1000000017 in Form 6085706;&Reject;
99-2-6085706-5-10-107;MenuItem with ID 107 in Form 6085706;Location;
