"84-2-6085706-5-10-111";"MenuItem with ID 111 in Form 6085706";"Variant";"Variant"
"84-2-6085706-5-10-112";"MenuItem with ID 112 in Form 6085706";"Move Negative Lines";"Move Negative Lines"
"84-2-6085706-5-10-113";"MenuItem with ID 113 in Form 6085706";"Dimensions";"Dimensions"
"84-2-6085706-5-10-114";"MenuItem with ID 114 in Form 6085706";"Dimensions";"Dimensions"
"84-2-6085706-5-10-1160040000";"MenuItem with ID 1160040000 in Form 6085706";"Ge&t Order Lines";"Ge&t Order Lines"
"84-2-6085706-5-10-1160040041";"MenuItem with ID 1160040041 in Form 6085706";"Get Std. Amount Di&stribution Codes";"Get Std. Amount Di&stribution Codes"
"84-2-6085706-5-10-1160041102";"MenuItem with ID 1160041102 in Form 6085706";"Incoming E-Mail";"Incoming E-Mail"
"84-2-6085706-5-10-1160041103";"MenuItem with ID 1160041103 in Form 6085706";"Document Card";"Document Card"
"84-2-6085706-5-10-120";"MenuItem with ID 120 in Form 6085706";"Re&lease";"Re&lease"
"84-2-6085706-5-10-121";"MenuItem with ID 121 in Form 6085706";"Re&open";"Re&open"
"84-2-6085706-5-10-132";"MenuItem with ID 132 in Form 6085706";"Get St&d. Vend. Purchase Codes";"Get St&d. Vend. Purchase Codes"
"84-2-6085706-5-10-141";"MenuItem with ID 141 in Form 6085706";"Godkendelser";"Godkendelser"
"84-2-6085706-5-10-142";"MenuItem with ID 142 in Form 6085706";"Send A&pproval Request";"Send A&pproval Request"
"84-2-6085706-5-10-143";"MenuItem with ID 143 in Form 6085706";"Cancel Approval Re&quest";"Cancel Approval Re&quest"
"84-2-6085706-5-10-161024016";"MenuItem with ID 161024016 in Form 6085706";"&Force Approval";"&Force Approval"
"84-2-6085706-5-10-161024017";"MenuItem with ID 161024017 in Form 6085706";"&Change Imported Amounts";"&Change Imported Amounts"
"84-2-6085706-5-10-161024026";"MenuItem with ID 161024026 in Form 6085706";"&Archived Versions";"&Archived Versions"
"84-2-6085706-5-10-161024027";"MenuItem with ID 161024027 in Form 6085706";"Allocations";"Allocations"
"84-2-6085706-5-10-161024029";"MenuItem with ID 161024029 in Form 6085706";"Payment &Information";"Payment &Information"
"84-2-6085706-5-10-161024031";"MenuItem with ID 161024031 in Form 6085706";"Comments";"Comments"
"84-2-6085706-5-10-161024032";"MenuItem with ID 161024032 in Form 6085706";"&PDF File";"&PDF File"
"84-2-6085706-5-10-161024034";"MenuItem with ID 161024034 in Form 6085706";"&On Hold";"&On Hold"
"84-2-6085706-5-10-25";"MenuItem with ID 25 in Form 6085706";"Insert &Ext. Texts";"Insert &Ext. Texts"
"84-2-6085706-5-10-56";"MenuItem with ID 56 in Form 6085706";"List";"List"
"84-2-6085706-5-10-57";"MenuItem with ID 57 in Form 6085706";"Statistics";"Statistics"
"84-2-6085706-5-10-58";"MenuItem with ID 58 in Form 6085706";"Card";"Card"
"84-2-6085706-5-10-5800";"MenuItem with ID 5800 in Form 6085706";"Item Charge &Assignment";"Item Charge &Assignment"
"84-2-6085706-5-10-59";"MenuItem with ID 59 in Form 6085706";"Co&mments";"Co&mments"
"84-2-6085706-5-10-61";"MenuItem with ID 61 in Form 6085706";"Calculate &Invoice Discount";"Calculate &Invoice Discount"
"84-2-6085706-5-10-62";"MenuItem with ID 62 in Form 6085706";"Copy Document";"Copy Document"
"84-2-6085706-5-10-63";"MenuItem with ID 63 in Form 6085706";"E&xplode BOM";"E&xplode BOM"
"84-2-6085706-5-10-64";"MenuItem with ID 64 in Form 6085706";"&Get Receipt Lines";"&Get Receipt Lines"
"84-2-6085706-5-10-6500";"MenuItem with ID 6500 in Form 6085706";"Item &Tracking Lines";"Item &Tracking Lines"
"84-2-6085706-5-10-67";"MenuItem with ID 67 in Form 6085706";"Test Report";"Test Report"
"84-2-6085706-5-10-68";"MenuItem with ID 68 in Form 6085706";"P&ost";"P&ost"
"84-2-6085706-5-10-69";"MenuItem with ID 69 in Form 6085706";"Post and &Print";"Post and &Print"
"84-2-6085706-5-10-70";"MenuItem with ID 70 in Form 6085706";"Post &Batch";"Post &Batch"
"84-2-6085706-7-10-1000000009";"TextConst with ID 1000000009 in Form 6085706";"Page %1";"Page %1"
"84-2-6085706-7-10-1000000010";"TextConst with ID 1000000010 in Form 6085706";"(%1 pages in total)";"(%1 pages in total)"
"84-2-6085707-0-10-6085707";"Object with ID 6085707 in Form 6085707";"Purchase Credit Memo";"Purchase Credit Memo"
"84-2-6085707-2-30-1";"FormControl with ID 1 in Form 6085707";"General,Invoicing,Shipping,Foreign Trade,Application,E-Commerce";"General,Invoicing,Shipping,Foreign Trade,Application,E-Commerce"
"84-2-6085707-2-10-1000000000";"FormControl with ID 1000000000 in Form 6085707";"Current Page";"Current Page"
"84-2-6085707-2-40-1000000001";"FormControl with ID 1000000001 in Form 6085707";"Move to previous Page";"Move to previous Page"
"84-2-6085707-2-40-1000000002";"FormControl with ID 1000000002 in Form 6085707";"Move to next page";"Move to next page"
"84-2-6085707-2-10-1000000003";"FormControl with ID 1000000003 in Form 6085707";"Original document";"Original document"
"84-2-6085707-2-10-1000000004";"FormControl with ID 1000000004 in Form 6085707";"Total No. of pages";"Total No. of pages"
"84-2-6085707-2-10-1000000005";"FormControl with ID 1000000005 in Form 6085707";"Zoom";"Zoom"
"84-2-6085707-2-10-1000000007";"FormControl with ID 1000000007 in Form 6085707";"Zoom";"Zoom"
"84-2-6085707-2-10-1000000011";"FormControl with ID 1000000011 in Form 6085707";"Approval Entries";"Approval Entries"
"84-2-6085707-2-40-1160040001";"FormControl with ID 1160040001 in Form 6085707";"Move to next page";"Move to next page"
"84-2-6085707-2-10-161024012";"FormControl with ID 161024012 in Form 6085707";"Approval Comments";"Approval Comments"
"84-2-6085707-2-10-161024016";"FormControl with ID 161024016 in Form 6085707";"Assigned";"Assigned"
"84-2-6085707-2-10-161024018";"FormControl with ID 161024018 in Form 6085707";"Imported";"Imported"
"84-2-6085707-2-10-161024019";"FormControl with ID 161024019 in Form 6085707";"Amount Excl. VAT";"Amount Excl. VAT"
"84-2-6085707-2-10-161024021";"FormControl with ID 161024021 in Form 6085707";"Amount Incl. VAT";"Amount Incl. VAT"
"84-2-6085707-2-10-161024029";"FormControl with ID 161024029 in Form 6085707";"Approval by";"Approval by"
"84-2-6085707-2-10-161024033";"FormControl with ID 161024033 in Form 6085707";"Approval Flow Code";"Approval Flow Code"
"84-2-6085707-2-10-161024035";"FormControl with ID 161024035 in Form 6085707";"No. of Documents";"No. of Documents"
"84-2-6085707-2-40-70";"FormControl with ID 70 in Form 6085707";"Comment";"Comment"
"84-2-6085707-2-10-71";"FormControl with ID 71 in Form 6085707";"Buy-from Post Code/City";"Buy-from Post Code/City"
"84-2-6085707-2-10-82";"FormControl with ID 82 in Form 6085707";"Pay-to Post Code/City";"Pay-to Post Code/City"
"84-2-6085707-2-10-84";"FormControl with ID 84 in Form 6085707";"Ship-to Post Code/City";"Ship-to Post Code/City"
"84-2-6085707-4-10-1000000013";"MenuButton with ID 1000000013 in Form 6085707";"&Approval";"&Approval"
"84-2-6085707-5-10-100";"MenuItem with ID 100 in Form 6085707";"Item Availability by";"Item Availability by"
"84-2-6085707-5-10-1000000014";"MenuItem with ID 1000000014 in Form 6085707";"&Approve";"&Approve"
"84-2-6085707-5-10-1000000015";"MenuItem with ID 1000000015 in Form 6085707";"&Reject";"&Reject"
"84-2-6085707-5-10-1000000016";"MenuItem with ID 1000000016 in Form 6085707";"&Forward";"&Forward"
"84-2-6085707-5-10-102";"MenuItem with ID 102 in Form 6085707";"Period";"Period"
"84-2-6085707-5-10-103";"MenuItem with ID 103 in Form 6085707";"Variant";"Variant"
"84-2-6085707-5-10-104";"MenuItem with ID 104 in Form 6085707";"Get Return &Shipment Lines";"Get Return &Shipment Lines"
"84-2-6085707-5-10-105";"MenuItem with ID 105 in Form 6085707";"Dimensions";"Dimensions"
"84-2-6085707-5-10-106";"MenuItem with ID 106 in Form 6085707";"Dimensions";"Dimensions"
"84-2-6085707-5-10-112";"MenuItem with ID 112 in Form 6085707";"Re&lease";"Re&lease"
"84-2-6085707-5-10-113";"MenuItem with ID 113 in Form 6085707";"Re&open";"Re&open"
"84-2-6085707-5-10-114";"MenuItem with ID 114 in Form 6085707";"Move Negative Lines";"Move Negative Lines"
"84-2-6085707-5-10-1160040000";"MenuItem with ID 1160040000 in Form 6085707";"Ge&t Return Order Lines";"Ge&t Return Order Lines"
"84-2-6085707-5-10-1160040003";"MenuItem with ID 1160040003 in Form 6085707";"Get Std. Amount Di&stribution Codes";"Get Std. Amount Di&stribution Codes"
"84-2-6085707-5-10-1160040004";"MenuItem with ID 1160040004 in Form 6085707";"Document Card";"Document Card"
"84-2-6085707-5-10-1160040005";"MenuItem with ID 1160040005 in Form 6085707";"Incoming E-Mail";"Incoming E-Mail"
"84-2-6085707-5-10-127";"MenuItem with ID 127 in Form 6085707";"Get St&d. Vend. Purchase Codes";"Get St&d. Vend. Purchase Codes"
"84-2-6085707-5-10-143";"MenuItem with ID 143 in Form 6085707";"Get Posted Doc&ument Lines to Reverse";"Get Posted Doc&ument Lines to Reverse"
"84-2-6085707-5-10-145";"MenuItem with ID 145 in Form 6085707";"Approvals";"Approvals"
"84-2-6085707-5-10-146";"MenuItem with ID 146 in Form 6085707";"Send A&pproval Request";"Send A&pproval Request"
"84-2-6085707-5-10-161024014";"MenuItem with ID 161024014 in Form 6085707";"&Force Approval";"&Force Approval"
"84-2-6085707-5-10-161024015";"MenuItem with ID 161024015 in Form 6085707";"&Change Imported Amounts";"&Change Imported Amounts"
"84-2-6085707-5-10-161024024";"MenuItem with ID 161024024 in Form 6085707";"&Archived Versions";"&Archived Versions"
"84-2-6085707-5-10-161024025";"MenuItem with ID 161024025 in Form 6085707";"Allocations";"Allocations"
"84-2-6085707-5-10-161024027";"MenuItem with ID 161024027 in Form 6085707";"Comments";"Comments"
"84-2-6085707-5-10-161024031";"MenuItem with ID 161024031 in Form 6085707";"&PDF File";"&PDF File"
"84-2-6085707-5-10-161024032";"MenuItem with ID 161024032 in Form 6085707";"&On Hold";"&On Hold"
"84-2-6085707-5-10-161024040";"MenuItem with ID 161024040 in Form 6085707";"Cancel Approval Re&quest";"Cancel Approval Re&quest"
"84-2-6085707-5-10-29";"MenuItem with ID 29 in Form 6085707";"Insert &Ext. Texts";"Insert &Ext. Texts"
"84-2-6085707-5-10-48";"MenuItem with ID 48 in Form 6085707";"List";"List"
"84-2-6085707-5-10-49";"MenuItem with ID 49 in Form 6085707";"Statistics";"Statistics"
"84-2-6085707-5-10-50";"MenuItem with ID 50 in Form 6085707";"Card";"Card"
"84-2-6085707-5-10-51";"MenuItem with ID 51 in Form 6085707";"Co&mments";"Co&mments"
"84-2-6085707-5-10-53";"MenuItem with ID 53 in Form 6085707";"Calculate &Invoice Discount";"Calculate &Invoice Discount"
"84-2-6085707-5-10-54";"MenuItem with ID 54 in Form 6085707";"Copy Document";"Copy Document"
"84-2-6085707-5-10-55";"MenuItem with ID 55 in Form 6085707";"E&xplode BOM";"E&xplode BOM"
"84-2-6085707-5-10-58";"MenuItem with ID 58 in Form 6085707";"Test Report";"Test Report"
"84-2-6085707-5-10-5800";"MenuItem with ID 5800 in Form 6085707";"Item Charge &Assignment";"Item Charge &Assignment"
"84-2-6085707-5-10-59";"MenuItem with ID 59 in Form 6085707";"P&ost";"P&ost"
"84-2-6085707-5-10-60";"MenuItem with ID 60 in Form 6085707";"Post and &Print";"Post and &Print"
"84-2-6085707-5-10-61";"MenuItem with ID 61 in Form 6085707";"Post &Batch";"Post &Batch"
"84-2-6085707-5-10-6500";"MenuItem with ID 6500 in Form 6085707";"Item &Tracking Lines";"Item &Tracking Lines"
"84-2-6085707-5-10-93";"MenuItem with ID 93 in Form 6085707";"Apply Entries";"Apply Entries"
"84-2-6085707-5-10-98";"MenuItem with ID 98 in Form 6085707";"Location";"Location"
"84-2-6085707-7-10-1000000010";"TextConst with ID 1000000010 in Form 6085707";"Page %1";"Page %1"
"84-2-6085707-7-10-1000000011";"TextConst with ID 1000000011 in Form 6085707";"(%1 pages in total)";"(%1 pages in total)"
"84-2-6085722-0-10-6085722";"Object with ID 6085722 in Form 6085722";"Purchase Overview";"Purchase Overview"
"84-2-6085722-2-10-161024016";"FormControl with ID 161024016 in Form 6085722";"Approval by";"Approval by"
"84-2-6085722-2-10-161024020";"FormControl with ID 161024020 in Form 6085722";"Amount Excl. VAT (Imported)";"Amount Excl. VAT (Imported)"
"84-2-6085722-2-10-161024024";"FormControl with ID 161024024 in Form 6085722";"Amount Incl. VAT (Imported)";"Amount Incl. VAT (Imported)"
"84-2-6085722-2-10-161024026";"FormControl with ID 161024026 in Form 6085722";"Amount Excl. VAT (Assigned)";"Amount Excl. VAT (Assigned)"
"84-2-6085722-2-10-161024028";"FormControl with ID 161024028 in Form 6085722";"Amount Incl. VAT (Assigned)";"Amount Incl. VAT (Assigned)"
"84-2-6085722-2-10-161024036";"FormControl with ID 161024036 in Form 6085722";"Comments";"Comments"
"84-2-6085722-2-10-161024043";"FormControl with ID 161024043 in Form 6085722";"Status Filter";"Status Filter"
"84-2-6085722-2-20-161024043";"FormControl with ID 161024043 in Form 6085722";"All,Open,Pending Approval,Approved";"All,Open,Pending Approval,Approved"
"84-2-6085722-2-30-161024045";"FormControl with ID 161024045 in Form 6085722";"Approval Comments,Approval Entries";"Approval Comments,Approval Entries"
"84-2-6085722-2-10-161024048";"FormControl with ID 161024048 in Form 6085722";"Amount Incl. VAT (Allocated)";"Amount Incl. VAT (Allocated)"
"84-2-6085722-2-10-161024050";"FormControl with ID 161024050 in Form 6085722";"Amount Excl. VAT (Allocated)";"Amount Excl. VAT (Allocated)"
"84-2-6085722-4-10-161024032";"MenuButton with ID 161024032 in Form 6085722";"F&unctions";"F&unctions"
"84-2-6085722-4-10-161024034";"MenuButton with ID 161024034 in Form 6085722";"P&osting";"P&osting"
"84-2-6085722-4-10-161024052";"MenuButton with ID 161024052 in Form 6085722";"&Approval";"&Approval"
"84-2-6085722-5-10-1160040003";"MenuItem with ID 1160040003 in Form 6085722";"Document Card";"Document Card"
"84-2-6085722-5-10-1160040004";"MenuItem with ID 1160040004 in Form 6085722";"&PDF File";"&PDF File"
"84-2-6085722-5-10-1160040005";"MenuItem with ID 1160040005 in Form 6085722";"Incoming E-Mail";"Incoming E-Mail"
"84-2-6085722-5-10-161024033";"MenuItem with ID 161024033 in Form 6085722";"Send Status E-mail to Approvers";"Send Status E-mail to Approvers"
"84-2-6085722-5-10-161024035";"MenuItem with ID 161024035 in Form 6085722";"Test Report";"Test Report"
"84-2-6085722-5-10-161024038";"MenuItem with ID 161024038 in Form 6085722";"P&ost";"P&ost"
"84-2-6085722-5-10-161024039";"MenuItem with ID 161024039 in Form 6085722";"Post and &Print";"Post and &Print"
"84-2-6085722-5-10-161024040";"MenuItem with ID 161024040 in Form 6085722";"Post &Batch";"Post &Batch"
"84-2-6085722-5-10-161024054";"MenuItem with ID 161024054 in Form 6085722";"&Approve";"&Approve"
"84-2-6085722-5-10-161024055";"MenuItem with ID 161024055 in Form 6085722";"&Reject";"&Reject"
"84-2-6085722-5-10-161024056";"MenuItem with ID 161024056 in Form 6085722";"&Forward";"&Forward"
"84-2-6085722-5-10-161024060";"MenuItem with ID 161024060 in Form 6085722";"&On Hold";"&On Hold"
"84-2-6085722-5-10-161024075";"MenuItem with ID 161024075 in Form 6085722";"Send A&pproval Request";"Send A&pproval Request"
"84-2-6085722-5-10-161024076";"MenuItem with ID 161024076 in Form 6085722";"Cancel Approval Re&quest";"Cancel Approval Re&quest"
"84-2-6085722-5-10-161024077";"MenuItem with ID 161024077 in Form 6085722";"&Force Approval";"&Force Approval"
"84-2-6085722-5-10-161024078";"MenuItem with ID 161024078 in Form 6085722";"&Change Imported Amounts";"&Change Imported Amounts"
"84-2-6085722-5-10-161024080";"MenuItem with ID 161024080 in Form 6085722";"Re&lease";"Re&lease"
"84-2-6085722-5-10-161024081";"MenuItem with ID 161024081 in Form 6085722";"Re&open";"Re&open"
"84-2-6085722-5-10-25";"MenuItem with ID 25 in Form 6085722";"Card";"Card"
"84-2-6085728-0-10-6085728";"Object with ID 6085728 in Form 6085728";"Purchase Invoice Archive";"Purchase Invoice Archive"
"84-2-6085728-2-30-1";"FormControl with ID 1 in Form 6085728";"General,Invoicing,Shipping,Foreign Trade,Version";"General,Invoicing,Shipping,Foreign Trade,Version"
"84-2-6085728-2-10-13";"FormControl with ID 13 in Form 6085728";"Buy-from Post Code/City";"Buy-from Post Code/City"
"84-2-6085728-2-10-45";"FormControl with ID 45 in Form 6085728";"Post Code/City";"Post Code/City"
"84-2-6085728-5-10-118";"MenuItem with ID 118 in Form 6085728";"List";"List"
